searchedCategory,productTitle,productLink,productPrice,productRatings,insertDate
ar-condicionado,Ar condicionado Springer Midea Xtreme Save Connect C  split inverter  frio 9000 BTU  branco 220V 42AGVCC09M5|38AGVCC09M5,https://www.mercadolivre.com.br/ar-condicionado-springer-midea-xtreme-save-connect-c-split-inverter-frio-9000-btu-branco-220v-42agvcc09m538agvcc09m5/p/MLB22529314?pdp_filters=category:MLB1646#searchVariation=MLB22529314&position=11&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.299,4.9,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Hi Wall LG Dual Inverter Voice 9.000 Btus Frio 220v R-32,https://www.mercadolivre.com.br/ar-condicionado-hi-wall-lg-dual-inverter-voice-9000-btus-frio-220v-r-32/p/MLB27145747?pdp_filters=category:MLB1646#searchVariation=MLB27145747&position=12&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.479,4.7,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Philco  split  frio 9000 BTU  branco 127V PAC9000IFM14,https://www.mercadolivre.com.br/ar-condicionado-philco-split-frio-9000-btu-branco-127v-pac9000ifm14/p/MLB27821350?pdp_filters=category:MLB1646#searchVariation=MLB27821350&position=13&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.399,,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Philco Split  frio/quente 12000 BTU  branco 220V 12000,https://www.mercadolivre.com.br/ar-condicionado-philco-split-frioquente-12000-btu-branco-220v-12000/p/MLB19614781?pdp_filters=category:MLB1646#searchVariation=MLB19614781&position=14&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.157,4.7,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Daikin  split inverter  frio 12000 BTU  branco 220V FTKP12Q5VL|RKP12Q5VL,https://www.mercadolivre.com.br/ar-condicionado-daikin-split-inverter-frio-12000-btu-branco-220v-ftkp12q5vlrkp12q5vl/p/MLB18738057?pdp_filters=category:MLB1646#searchVariation=MLB18738057&position=15&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$3.219,4.9,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Hi Wall LG Dual Inverter Voice 12.000 Btus Frio 220v R-32,https://www.mercadolivre.com.br/ar-condicionado-hi-wall-lg-dual-inverter-voice-12000-btus-frio-220v-r-32/p/MLB27285619?pdp_filters=category:MLB1646#searchVariation=MLB27285619&position=16&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.789,4.8,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Inverter LG Dual Voice 18000 Btus Frio 220v,https://www.mercadolivre.com.br/ar-condicionado-inverter-lg-dual-voice-18000-btus-frio-220v/p/MLB21013976?pdp_filters=category:MLB1646#searchVariation=MLB21013976&position=17&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$4.399,4.8,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Philco  split  frio 30000 BTU  branco 220V PAC30000FM9,https://www.mercadolivre.com.br/ar-condicionado-philco-split-frio-30000-btu-branco-220v-pac30000fm9/p/MLB15316285?pdp_filters=category:MLB1646#searchVariation=MLB15316285&position=18&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$5.299,4.8,2023/11/15 10:40:38
ar-condicionado,Ar Janela Eletrônico Springer Midea 7500 Btus Frio 110v,https://www.mercadolivre.com.br/ar-janela-eletrnico-springer-midea-7500-btus-frio-110v/p/MLB20229317?pdp_filters=category:MLB1646#searchVariation=MLB20229317&position=19&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$1.899,5.0,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Hi Wall On/off Agratto One Top 12000 Btus Quente/frio 220v Monofásico Acst12qfi R402,https://www.mercadolivre.com.br/ar-condicionado-split-hi-wall-onoff-agratto-one-top-12000-btus-quentefrio-220v-monofasico-acst12qfi-r402/p/MLB25045748?pdp_filters=category:MLB1646#searchVariation=MLB25045748&position=20&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.041,4.7,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Hw Inverter Agratto 9.000 Btus Q/f 220v,https://www.mercadolivre.com.br/ar-condicionado-hw-inverter-agratto-9000-btus-qf-220v/p/MLB22827652?pdp_filters=category:MLB1646#searchVariation=MLB22827652&position=21&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$1.979,4.4,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Split Hw Philco 9.000 Btus Só Frio 220v,https://www.mercadolivre.com.br/ar-condicionado-split-hw-philco-9000-btus-so-frio-220v/p/MLB22970136?pdp_filters=category:MLB1646#searchVariation=MLB22970136&position=22&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$1.775,4.7,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Springer  split  frio 36000 BTU  branco 220V 42ZQ_36,https://www.mercadolivre.com.br/ar-condicionado-springer-split-frio-36000-btu-branco-220v-42zq36/p/MLB20894517?pdp_filters=category:MLB1646#searchVariation=MLB20894517&position=23&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$7.689,,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Daikin Ecoswing  split inverter  frio 9000 BTU  branco 220V FTKP09Q5VL|RKP09Q5VL,https://www.mercadolivre.com.br/ar-condicionado-daikin-ecoswing-split-inverter-frio-9000-btu-branco-220v-ftkp09q5vlrkp09q5vl/p/MLB19567921?pdp_filters=category:MLB1646#searchVariation=MLB19567921&position=24&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$3.249,5.0,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Hw Inverter Tcl Series A2 12000 Btu Frio,https://www.mercadolivre.com.br/ar-condicionado-hw-inverter-tcl-series-a2-12000-btu-frio/p/MLB22905960?pdp_filters=category:MLB1646#searchVariation=MLB22905960&position=25&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$3.119,4.6,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Agratto One Top  split  frio 9000 BTU  branco 220V ACST9F-02,https://www.mercadolivre.com.br/ar-condicionado-agratto-one-top-split-frio-9000-btu-branco-220v-acst9f-02/p/MLB27174676?pdp_filters=category:MLB1646#searchVariation=MLB27174676&position=26&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$1.999,4.9,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Hw Inverter Tcl Series A2 18000 Btu Frio,https://www.mercadolivre.com.br/ar-condicionado-hw-inverter-tcl-series-a2-18000-btu-frio/p/MLB22580129?pdp_filters=category:MLB1646#searchVariation=MLB22580129&position=27&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$3.019,4.9,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado LG Dual Inverter Voice 18000 Btus Frio 220v,https://produto.mercadolivre.com.br/MLB-3498884835-ar-condicionado-lg-dual-inverter-voice-18000-btus-frio-220v-_JM#position=49&search_layout=stack&type=item&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$3.799,,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Philco Eco Inverter 12000 Btus Frio 127v,https://produto.mercadolivre.com.br/MLB-4151749638-ar-condicionado-philco-eco-inverter-12000-btus-frio-127v-_JM#position=50&search_layout=stack&type=item&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.699,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Samsung Wfree  12.000btu Quente/frio 220v Cor Preto,https://www.mercadolivre.com.br/ar-condicionado-samsung-wfree-12000btu-quentefrio-220v-cor-preto/p/MLB26109033?pdp_filters=category:MLB1646#searchVariation=MLB26109033&position=28&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$3.514,4.8,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Philco  split inverter  frio 30000 BTU  branco 220V PAC30000IFM8,https://www.mercadolivre.com.br/ar-condicionado-philco-split-inverter-frio-30000-btu-branco-220v-pac30000ifm8/p/MLB18995392?pdp_filters=category:MLB1646#searchVariation=MLB18995392&position=29&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$6.199,4.8,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Hw Philco Pac9000tqfm 9.000 Btus Qf 220v,https://www.mercadolivre.com.br/ar-condicionado-hw-philco-pac9000tqfm-9000-btus-qf-220v/p/MLB22841991?pdp_filters=category:MLB1646#searchVariation=MLB22841991&position=30&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$1.839,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Janela 7500 Btu Mecânico Frio Midea Cor Branco 110V Voltagem da unidade externa 750,https://www.mercadolivre.com.br/ar-condicionado-janela-7500-btu-mecnico-frio-midea-cor-branco-110v-voltagem-da-unidade-externa-750/p/MLB24295327?pdp_filters=category:MLB1646#searchVariation=MLB24295327&position=31&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$1.689,4.8,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Split Samsung Digital Inverter Ultra 24.000 BTUs Frio AR24BVHZCWKNAZ Branco 220V,https://www.mercadolivre.com.br/ar-condicionado-split-samsung-digital-inverter-ultra-24000-btus-frio-ar24bvhzcwknaz-branco-220v/p/MLB22869704?pdp_filters=category:MLB1646#searchVariation=MLB22869704&position=32&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$4.999,,2023/11/15 10:40:38
ar-condicionado,Ar condicionado TCL Elite Series A2  split inverter  frio 9000 BTU  branco 220V TAC-09CSA2-INV,https://www.mercadolivre.com.br/ar-condicionado-tcl-elite-series-a2-split-inverter-frio-9000-btu-branco-220v-tac-09csa2-inv/p/MLB20867158?pdp_filters=category:MLB1646#searchVariation=MLB20867158&position=33&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.729,5.0,2023/11/15 10:40:38
ar-condicionado,Ar Cond Hw Inverter Midea Airvolution Conect 9k F 220v R32,https://www.mercadolivre.com.br/ar-cond-hw-inverter-midea-airvolution-conect-9k-f-220v-r32/p/MLB27798894?pdp_filters=category:MLB1646#searchVariation=MLB27798894&position=34&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.089,,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Philco  split inverter  frio/quente  branco 220V 9000ITQFM12W,https://www.mercadolivre.com.br/ar-condicionado-philco-split-inverter-frioquente-branco-220v-9000itqfm12w/p/MLB27951820?pdp_filters=category:MLB1646#searchVariation=MLB27951820&position=35&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.266,,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Philco Eco  split inverter  frio 12000 BTU  branco 220V PAC12000ITFM9W,https://www.mercadolivre.com.br/ar-condicionado-philco-eco-split-inverter-frio-12000-btu-branco-220v-pac12000itfm9w/p/MLB16368981?pdp_filters=category:MLB1646#searchVariation=MLB16368981&position=36&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.799,4.8,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Consul  split  frio 12000 BTU  branco 220V CBN12CBBNA,https://www.mercadolivre.com.br/ar-condicionado-consul-split-frio-12000-btu-branco-220v-cbn12cbbna/p/MLB14026777?pdp_filters=category:MLB1646#searchVariation=MLB14026777&position=37&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.399,4.7,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Philco Inverter 9000 Btus Frio 127v,https://produto.mercadolivre.com.br/MLB-3479825993-ar-condicionado-split-philco-inverter-9000-btus-frio-127v-_JM#position=51&search_layout=stack&type=item&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.499,5.0,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Hi Wall Fontaine 9000 Btu/h Frio  Foft Cor Branco Voltagem 220 Volts,https://www.mercadolivre.com.br/ar-condicionado-split-hi-wall-fontaine-9000-btuh-frio-foft-cor-branco-voltagem-220-volts/p/MLB24295144?pdp_filters=category:MLB1646#searchVariation=MLB24295144&position=38&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$1.798,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Samsung Wfree S/vento Frio 12.000 220v Cor Branco,https://www.mercadolivre.com.br/ar-condicionado-split-samsung-wfree-svento-frio-12000-220v-cor-branco/p/MLB26814347?pdp_filters=category:MLB1646#searchVariation=MLB26814347&position=39&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$3.409,4.8,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Hi Wall Fontaine 9000 Btu/h Frio Fcst9,https://produto.mercadolivre.com.br/MLB-3462331405-ar-condicionado-split-hi-wall-fontaine-9000-btuh-frio-fcst9-_JM#position=52&search_layout=stack&type=item&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.028,5.0,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Electrolux Inverter Techno  split  frio/quente 12000 BTU  branco 220V QI12R|QE12R,https://www.mercadolivre.com.br/ar-condicionado-electrolux-inverter-techno-split-frioquente-12000-btu-branco-220v-qi12rqe12r/p/MLB14559887?pdp_filters=category:MLB1646#searchVariation=MLB14559887&position=40&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.398,4.3,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Hw Inverter Fujitsu 12.000 Btus Q/f 220v,https://www.mercadolivre.com.br/ar-condicionado-hw-inverter-fujitsu-12000-btus-qf-220v/p/MLB23127559?pdp_filters=category:MLB1646#searchVariation=MLB23127559&position=41&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$3.479,,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Gree  split  frio 12000 BTU  branco 220V GWC12AAC-D3NNA1DN/O | GWC12AAC-D3NNA1DN/I,https://www.mercadolivre.com.br/ar-condicionado-gree-split-frio-12000-btu-branco-220v-gwc12aac-d3nna1dno-gwc12aac-d3nna1dni/p/MLB27910751?pdp_filters=category:MLB1646#searchVariation=MLB27910751&position=42&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.424,,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Split Inverter 9000 Btus Samsung Ultra Frio,https://www.mercadolivre.com.br/ar-condicionado-split-inverter-9000-btus-samsung-ultra-frio/p/MLB26304938?pdp_filters=category:MLB1646#searchVariation=MLB26304938&position=43&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.594,4.7,2023/11/15 10:40:38
ar-condicionado,Ar-condicionado Hw Inverter Daikin Ecoswing 12.000 Btus Qf,https://www.mercadolivre.com.br/ar-condicionado-hw-inverter-daikin-ecoswing-12000-btus-qf/p/MLB23081290?pdp_filters=category:MLB1646#searchVariation=MLB23081290&position=44&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$4.679,,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Inverter Samsung WindFree™ 22000 BTU Frio Branco 220V AR24AVHABWKXAZ,https://www.mercadolivre.com.br/ar-condicionado-split-inverter-samsung-windfree-22000-btu-frio-branco-220v-ar24avhabwkxaz/p/MLB19851496?pdp_filters=category:MLB1646#searchVariation=MLB19851496&position=45&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$4.799,4.8,2023/11/15 10:40:38
ar-condicionado,Ar Cond Split Hw Inverter Liv Agratto 24000 Btus Frio 220v,https://www.mercadolivre.com.br/ar-cond-split-hw-inverter-liv-agratto-24000-btus-frio-220v/p/MLB23762014?pdp_filters=category:MLB1646#searchVariation=MLB23762014&position=46&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$4.769,5.0,2023/11/15 10:40:38
ar-condicionado,Ar condicionado Daikin Ecoswing  split inverter  frio 24000 BTU  branco 220V FTKP24Q5VL|RKP24Q5VL,https://www.mercadolivre.com.br/ar-condicionado-daikin-ecoswing-split-inverter-frio-24000-btu-branco-220v-ftkp24q5vlrkp24q5vl/p/MLB21921060?pdp_filters=category:MLB1646#searchVariation=MLB21921060&position=47&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$6.239,5.0,2023/11/15 10:40:38
ar-condicionado,Ar Condicionado Split Inverter Electrolux 9.000 Btu/h Frio Q,https://www.mercadolivre.com.br/ar-condicionado-split-inverter-electrolux-9000-btuh-frio-q/p/MLB21408890?pdp_filters=category:MLB1646#searchVariation=MLB21408890&position=48&search_layout=stack&type=product&tracking_id=00f3095e-fd35-40c2-8088-c927ab27d1a2,R$2.050,,2023/11/15 10:40:38
ar-condicionado,Mini Ar Condicionado Climatizador Umidificador De Portátil,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=M7SeYziRxvzrqlGosMRf%2F079DfsjlRRd0AdAJ2bzzj8838zxbt6573ywMk0QPKtCemHOjnMMwApktvkHzGEcUWQNObwO1vUIhts4AhlNGI08bMSqcnUbB7BGQa1NzNc1w3y0PVLIwgXwE8c7KnhrVEJ0baC8w%2FpIC9G%2FU%2F379gMomNdbiCNcqR%2B4BxXLcFq9HdxYDm7jLZ%2F8P0cNgADezee8peLULAwzQfJXd1N5RSBxKXOTaOl3795yW9H%2Bba96qtPwWRo5FYQL2JVmglfxNDu14bMICJI9zfXVg4%2FGe5h0hLsdkQyDrmQ%2B2muH3sbTewV3UgzJCgUjnOqNwhwhZrrbFTaF45xmjHZMeLhWQVVldzpkxhITqHzFawt1YtUD6Mck8CQsXa9MUqriRFMk%2F82TQxsWGE%2F04KFjiT6aa%2Fr8%2Fv0j4w8b8UftiwxvL3qxlVYcgBiHqpr7bTUw4lTwqg2YYOKib3HpcM3Bk%2FI0Guw%2FctfCht6PqSrpCjInVJTUOulr1ir6Zsnnc4TlIkPog2hxMm1j6ZiB5xRQOjaoRZI0NkybulE82q5MRAlKWwXUB%2BSXb8yRW%2FwVtfeylee4vwnKG%2FLfbHaCQ%2BZKY53%2B6rDuySUIMami%2BnWT2ia1ZynjUIq2eQDbAUWyms4szrV8%2Bg%2FIQwaA2C07yhzvnDg23B%2FiXNGbONDdUe9xPTTSVFioLGP90iwOD3e39tuW0BhT9XAp&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fdifferential-cvr-factor%2B29495%2Cmclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x,"R$275,93",,2023/11/15 10:40:38
